page,block_type,character,text,explicit_tone,scene,embedding_index
40,DIALOGUE,NIGHT,pants to reveal their underwear. They bend,,"EXT. CORRIDOR, HOSTEL, ICE",259
40,DIALOGUE,NIGHT,down and shout in unison.,,"EXT. CORRIDOR, HOSTEL, ICE",260
40,DIALOGUE,NIGHT,lc fo|kFkhZ,,"EXT. CORRIDOR, HOSTEL, ICE",261
40,DIALOGUE,ALL STUDENTS,tgk¡iukg] rqLlh xzsV gksA,,"EXT. CORRIDOR, HOSTEL, ICE",262
40,DIALOGUE,ALL STUDENTS,"and offer up their backsides, patting",,"EXT. CORRIDOR, HOSTEL, ICE",263
40,DIALOGUE,ALL STUDENTS,them.,,"EXT. CORRIDOR, HOSTEL, ICE",264
40,DIALOGUE,ALL STUDENTS,lc fo|kFkhZ,,"EXT. CORRIDOR, HOSTEL, ICE",265
40,DIALOGUE,ALL STUDENTS,rksgQk dcwy djksA,,"EXT. CORRIDOR, HOSTEL, ICE",266
41,DIALOGUE,ALL STUDENTS,butts and stamping them.,,"EXT. CORRIDOR, HOSTEL, ICE",267
41,DIALOGUE,ALL STUDENTS,lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",268
41,DIALOGUE,ALL STUDENTS,jSfxax,,"EXT. CORRIDOR, HOSTEL, ICE",269
41,DIALOGUE,RAGGING SENIOR,vkg] ;s rks gh&eSu gSA gh&eSuA ;s yksA vjs&vjs],,"EXT. CORRIDOR, HOSTEL, ICE",270
41,DIALOGUE,RAGGING SENIOR,uUgk lk] I;kjk lkA gks gks gks fpduk fpduk,,"EXT. CORRIDOR, HOSTEL, ICE",271
41,DIALOGUE,RAGGING SENIOR,piece. Cute and compact.,,"EXT. CORRIDOR, HOSTEL, ICE",272
41,DIALOGUE,RAGGING SENIOR,fpdukA,,"EXT. CORRIDOR, HOSTEL, ICE",273
41,DIALOGUE,RAGGING SENIOR,offering line-up.,,"EXT. CORRIDOR, HOSTEL, ICE",274
41,DIALOGUE,FARHAN,bTtr t+ehu is fc[kjh gqbZ Fkh] gkFk lykeh,,"EXT. CORRIDOR, HOSTEL, ICE",275
41,DIALOGUE,FARHAN,must pay their respects to seniors in their,,"EXT. CORRIDOR, HOSTEL, ICE",276
41,DIALOGUE,FARHAN,igyh ckj jSUpks dks ns[kkA,,"EXT. CORRIDOR, HOSTEL, ICE",277
41,DIALOGUE,FARHAN,underwear. This is when we first saw,,"EXT. CORRIDOR, HOSTEL, ICE",278
41,DIALOGUE,FARHAN,and Raju spot RANCHO. Though laden,,"EXT. CORRIDOR, HOSTEL, ICE",279
41,DIALOGUE,FARHAN,"with luggage, he walks briskly into the",,"EXT. CORRIDOR, HOSTEL, ICE",280
41,DIALOGUE,FARHAN,"corridor, before faltering to a halt.",,"EXT. CORRIDOR, HOSTEL, ICE",281
41,DIALOGUE,FARHAN,"him. To his right, a group of freshmen in",,"EXT. CORRIDOR, HOSTEL, ICE",282
41,DIALOGUE,FARHAN,their underwear perform pelvic thrusts to,,"EXT. CORRIDOR, HOSTEL, ICE",283
41,DIALOGUE,FARHAN,a Senior’s instructions.,,"EXT. CORRIDOR, HOSTEL, ICE",284
41,DIALOGUE,FARHAN,lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",285
41,DIALOGUE,FARHAN,jSfxax,,"EXT. CORRIDOR, HOSTEL, ICE",286
41,DIALOGUE,RAGGING SENIOR,pkj vkuk] vkB vkukA,,"EXT. CORRIDOR, HOSTEL, ICE",287
41,DIALOGUE,RAGGING SENIOR,"his snazzy briefs, does a James Bond act.",,"EXT. CORRIDOR, HOSTEL, ICE",288
41,DIALOGUE,RAGGING SENIOR,predator.,,"EXT. CORRIDOR, HOSTEL, ICE",289
41,DIALOGUE,RAGGING SENIOR,lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",290
41,DIALOGUE,RAGGING SENIOR,jSfxax,,"EXT. CORRIDOR, HOSTEL, ICE",291
41,DIALOGUE,RAGGING SENIOR,u;k rksgQkA rksgQk rksgQk rksgQk,,"EXT. CORRIDOR, HOSTEL, ICE",292
41,DIALOGUE,RAGGING SENIOR,"rksgQkA ueLrs ljA iSUV mrkfj, vkSj",,"EXT. CORRIDOR, HOSTEL, ICE",293
41,DIALOGUE,RAGGING SENIOR,get stamped.,,"EXT. CORRIDOR, HOSTEL, ICE",294
42,DIALOGUE,RAGGING SENIOR,jSfxx lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",295
42,DIALOGUE,RAGGING SENIOR,uke D;k gS rsjk\ cksyA,,"EXT. CORRIDOR, HOSTEL, ICE",296
42,DIALOGUE,RAGGING SENIOR,from Rancho’s bag.,,"EXT. CORRIDOR, HOSTEL, ICE",297
42,DIALOGUE,RAGGING SENIOR,lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",298
42,DIALOGUE,RAGGING SENIOR,jSfxax,,"EXT. CORRIDOR, HOSTEL, ICE",299
42,DIALOGUE,RAGGING SENIOR,^j.kNksM+nkl L;keynkl N¡kNM*+A,,"EXT. CORRIDOR, HOSTEL, ICE",300
42,DIALOGUE,RAGGING SENIOR,‘Ranchhoddas Shamaldas Chanchad’.,,"EXT. CORRIDOR, HOSTEL, ICE",301
42,DIALOGUE,RAGGING SENIOR,lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",302
42,DIALOGUE,RAGGING SENIOR,jSfxax,,"EXT. CORRIDOR, HOSTEL, ICE",303
42,DIALOGUE,RAGGING SENIOR,"vks,] lquk HkkbZ;ksa jV~Vk ekj yksA Qkbuy bZ;j",,"EXT. CORRIDOR, HOSTEL, ICE",304
42,DIALOGUE,RAGGING SENIOR,"rd ;kn gks tk,xkA",,"EXT. CORRIDOR, HOSTEL, ICE",305
42,DIALOGUE,RAGGING SENIOR,cramming.,,"EXT. CORRIDOR, HOSTEL, ICE",306
42,DIALOGUE,RAGGING SENIOR,lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",307
42,DIALOGUE,RAGGING SENIOR,jSfxax,,"EXT. CORRIDOR, HOSTEL, ICE",308
42,DIALOGUE,RAGGING SENIOR,pyks iSUV mrkj! iSUV mrkjA,,"EXT. CORRIDOR, HOSTEL, ICE",309
42,DIALOGUE,RAGGING SENIOR,lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",310
42,DIALOGUE,RAGGING SENIOR,jSfxax,,"EXT. CORRIDOR, HOSTEL, ICE",311
42,DIALOGUE,RAGGING SENIOR,"vPNk] rks rw ,sls ugha lqusxk\",,"EXT. CORRIDOR, HOSTEL, ICE",312
42,DIALOGUE,RAGGING SENIOR,bottle from his bag and empties the bottle,,"EXT. CORRIDOR, HOSTEL, ICE",313
42,DIALOGUE,RAGGING SENIOR,into the pocket of his jeans.,,"EXT. CORRIDOR, HOSTEL, ICE",314
42,DIALOGUE,RAGGING SENIOR,lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",315
42,DIALOGUE,RAGGING SENIOR,jSfxax,,"EXT. CORRIDOR, HOSTEL, ICE",316
42,DIALOGUE,RAGGING SENIOR,xhyh iSUV ugha igurs cPpqA py mrkjA py,,"EXT. CORRIDOR, HOSTEL, ICE",317
42,DIALOGUE,RAGGING SENIOR,py py----,,"EXT. CORRIDOR, HOSTEL, ICE",318
42,DIALOGUE,RAGGING SENIOR,off.,,"EXT. CORRIDOR, HOSTEL, ICE",319
42,DIALOGUE,RAGGING SENIOR,his hand over his heart and mumbles.,,"EXT. CORRIDOR, HOSTEL, ICE",320
42,DIALOGUE,RAGGING SENIOR,jSUpks,,"EXT. CORRIDOR, HOSTEL, ICE",321
42,DIALOGUE,RANCHO,vky fbt++ osy vky fbt+ osyA,,"EXT. CORRIDOR, HOSTEL, ICE",322
42,DIALOGUE,RANCHO,jSfxx lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",323
43,DIALOGUE,RAGGING SENIOR,jSUpks,,"EXT. CORRIDOR, HOSTEL, ICE",324
43,DIALOGUE,RANCHO,vky fbt+ osy vky fbt+ osyA,,"EXT. CORRIDOR, HOSTEL, ICE",325
43,DIALOGUE,RANCHO,"straighten up, pulling up their pants.",,"EXT. CORRIDOR, HOSTEL, ICE",326
43,DIALOGUE,FARHAN,;s D;k cksy jgk gS\,whispers to Raju,"EXT. CORRIDOR, HOSTEL, ICE",327
43,DIALOGUE,FARHAN,lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",328
43,DIALOGUE,FARHAN,jSfxax,,"EXT. CORRIDOR, HOSTEL, ICE",329
43,DIALOGUE,RAGGING SENIOR,";s dksbZ le>k bls! ,ss tSEl ckaM le>k",,"EXT. CORRIDOR, HOSTEL, ICE",330
43,DIALOGUE,RAGGING SENIOR,blsA gw¡!,,"EXT. CORRIDOR, HOSTEL, ICE",331
43,DIALOGUE,RAGGING SENIOR,him understand!,,"EXT. CORRIDOR, HOSTEL, ICE",332
43,DIALOGUE,CHATUR,piss on you.,,"EXT. CORRIDOR, HOSTEL, ICE",333
43,DIALOGUE,CHATUR,lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",334
43,DIALOGUE,CHATUR,jSfxax,,"EXT. CORRIDOR, HOSTEL, ICE",335
43,DIALOGUE,RAGGING SENIOR,"vks, vaxzst] fgUnh cksyus esa 'keZ vkrh gS\",,"EXT. CORRIDOR, HOSTEL, ICE",336
43,DIALOGUE,CHATUR,"in Pondicherry, so little slow in Hindi.",,"EXT. CORRIDOR, HOSTEL, ICE",337
43,DIALOGUE,CHATUR,lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",338
43,DIALOGUE,CHATUR,jSfxax,,"EXT. CORRIDOR, HOSTEL, ICE",339
43,DIALOGUE,RAGGING SENIOR,rks Lyksyh le>k uk blsA tYnh fdldks gSA,,"EXT. CORRIDOR, HOSTEL, ICE",340
43,DIALOGUE,RAGGING SENIOR,walks up to Farhan and Raju.,,"EXT. CORRIDOR, HOSTEL, ICE",341
43,DIALOGUE,RAGGING SENIOR,lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",342
43,DIALOGUE,RAGGING SENIOR,jSfxax,,"EXT. CORRIDOR, HOSTEL, ICE",343
43,DIALOGUE,RAGGING SENIOR,fQj ls igu fy;k vkius\,,"EXT. CORRIDOR, HOSTEL, ICE",344
44,DIALOGUE,RAGGING SENIOR,together a literal translation of the Senior’s,,"EXT. CORRIDOR, HOSTEL, ICE",345
44,DIALOGUE,RAGGING SENIOR,threat.,,"EXT. CORRIDOR, HOSTEL, ICE",346
44,DIALOGUE,RAGGING SENIOR,prqj,,"EXT. CORRIDOR, HOSTEL, ICE",347
44,DIALOGUE,CHATUR,oL=k mrkfj;s ughaa rks ;g vki ij ew=kfoltZu,,"EXT. CORRIDOR, HOSTEL, ICE",348
44,DIALOGUE,CHATUR,djsxkA,,"EXT. CORRIDOR, HOSTEL, ICE",349
44,DIALOGUE,CHATUR,on you.,,"EXT. CORRIDOR, HOSTEL, ICE",350
44,DIALOGUE,CHATUR,jSfxax lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",351
44,DIALOGUE,RAGGING SENIOR,",s! fil dks ew=kfoltZu cksyk\",,"EXT. CORRIDOR, HOSTEL, ICE",352
44,DIALOGUE,RAGGING SENIOR,jSfxax lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",353
44,DIALOGUE,RAGGING SENIOR,"vcs egkiafMr vk, gS baftfu;fjax i<+usA",,"EXT. CORRIDOR, HOSTEL, ICE",354
44,DIALOGUE,RAGGING SENIOR,of Chatur.,,"EXT. CORRIDOR, HOSTEL, ICE",355
44,DIALOGUE,RAGGING SENIOR,"and slips into his room, banging the door",,"EXT. CORRIDOR, HOSTEL, ICE",356
44,DIALOGUE,RAGGING SENIOR,shut. Ragging Senior notices this and,,"EXT. CORRIDOR, HOSTEL, ICE",357
44,DIALOGUE,RAGGING SENIOR,runs after him. He starts banging on the,,"EXT. CORRIDOR, HOSTEL, ICE",358
44,DIALOGUE,RAGGING SENIOR,door.,,"EXT. CORRIDOR, HOSTEL, ICE",359
44,DIALOGUE,RAGGING SENIOR,jSfxax lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",360
44,DIALOGUE,RAGGING SENIOR,";s ckgj vk lkys ,s ckgj vkA",,"EXT. CORRIDOR, HOSTEL, ICE",361
44,DIALOGUE,RAGGING SENIOR,calls out threateningly.,,"EXT. CORRIDOR, HOSTEL, ICE",362
44,DIALOGUE,RAGGING SENIOR,jSfxax lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",363
44,DIALOGUE,RAGGING SENIOR,ckgj vk] ughaa rks ughaa rks eSa rsjs njokts is,,"EXT. CORRIDOR, HOSTEL, ICE",364
44,DIALOGUE,RAGGING SENIOR,ew=kfoltZu d:axkA,,"EXT. CORRIDOR, HOSTEL, ICE",365
44,DIALOGUE,RAGGING SENIOR,on your door.,,"EXT. CORRIDOR, HOSTEL, ICE",366
45,DIALOGUE,RAGGING SENIOR,jSfxax lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",367
45,DIALOGUE,RAGGING SENIOR,nl rd fxuwaxkA ckgj ughaa vk;k rks rks,,"EXT. CORRIDOR, HOSTEL, ICE",368
45,DIALOGUE,RAGGING SENIOR,eSa rks iwjs lesLVj es rsjs njokts is ew=kfoltZu,,"EXT. CORRIDOR, HOSTEL, ICE",369
45,DIALOGUE,RAGGING SENIOR,d:axkA,,"EXT. CORRIDOR, HOSTEL, ICE",370
45,DIALOGUE,RAGGING SENIOR,semester.,,"EXT. CORRIDOR, HOSTEL, ICE",371
45,DIALOGUE,RAGGING SENIOR,jSfxax lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",372
45,DIALOGUE,RAGGING SENIOR,",d nksA",,"EXT. CORRIDOR, HOSTEL, ICE",373
45,DIALOGUE,RAGGING SENIOR,"eyes rest on the ceiling, he seems to have",,"EXT. CORRIDOR, HOSTEL, ICE",374
45,DIALOGUE,RAGGING SENIOR,found a solution.,,"EXT. CORRIDOR, HOSTEL, ICE",375
45,DIALOGUE,RAGGING SENIOR,jSfxax lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",376
45,DIALOGUE,RAGGING SENIOR,rhu!,,"EXT. CORRIDOR, HOSTEL, ICE",377
45,DIALOGUE,RAGGING SENIOR,"rucksack moving towards it. Outside,",,"EXT. CORRIDOR, HOSTEL, ICE",378
45,DIALOGUE,RAGGING SENIOR,curious students pour out of their rooms.,,"EXT. CORRIDOR, HOSTEL, ICE",379
45,DIALOGUE,RAGGING SENIOR,jSfxax lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",380
45,DIALOGUE,RAGGING SENIOR,pkj!,,"EXT. CORRIDOR, HOSTEL, ICE",381
45,DIALOGUE,RAGGING SENIOR,again.,,"EXT. CORRIDOR, HOSTEL, ICE",382
45,DIALOGUE,RAGGING SENIOR,jSfxax lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",383
45,DIALOGUE,RAGGING SENIOR,ik¡p!,,"EXT. CORRIDOR, HOSTEL, ICE",384
45,DIALOGUE,RAGGING SENIOR,"chair, unscrews the bulb from the hanging",,"EXT. CORRIDOR, HOSTEL, ICE",385
45,DIALOGUE,RAGGING SENIOR,light and rips out its wire.,,"EXT. CORRIDOR, HOSTEL, ICE",386
45,DIALOGUE,RAGGING SENIOR,jSfxx lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",387
46,DIALOGUE,N%!,hanging light was attached to. With his,,"EXT. CORRIDOR, HOSTEL, ICE",388
46,DIALOGUE,N%!,"teeth, he bites off the plastic from the",,"EXT. CORRIDOR, HOSTEL, ICE",389
46,DIALOGUE,N%!,ends of the wire.,,"EXT. CORRIDOR, HOSTEL, ICE",390
46,DIALOGUE,N%!,jSfxx lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",391
46,DIALOGUE,RAGGING SENIOR,lkr!,,"EXT. CORRIDOR, HOSTEL, ICE",392
46,DIALOGUE,RAGGING SENIOR,"strategically under a metal spoon, and",,"EXT. CORRIDOR, HOSTEL, ICE",393
46,DIALOGUE,RAGGING SENIOR,starts binding the spoon to a wooden,,"EXT. CORRIDOR, HOSTEL, ICE",394
46,DIALOGUE,RAGGING SENIOR,"ruler. Outside, in desperation, Ragging",,"EXT. CORRIDOR, HOSTEL, ICE",395
46,DIALOGUE,RAGGING SENIOR,jSfxx lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",396
46,DIALOGUE,RAGGING SENIOR,vkB! ukS!,,"EXT. CORRIDOR, HOSTEL, ICE",397
46,DIALOGUE,RAGGING SENIOR,around menacingly. Raju surreptitiously,,"EXT. CORRIDOR, HOSTEL, ICE",398
46,DIALOGUE,RAGGING SENIOR,"indicates Farhan to him. Inside the room,",,"EXT. CORRIDOR, HOSTEL, ICE",399
46,DIALOGUE,RAGGING SENIOR,the wooden ruler.,,"EXT. CORRIDOR, HOSTEL, ICE",400
46,DIALOGUE,RAGGING SENIOR,jSfxx lhfu;j,,"EXT. CORRIDOR, HOSTEL, ICE",401
46,DIALOGUE,RAGGING SENIOR,nl!,,"EXT. CORRIDOR, HOSTEL, ICE",402
46,DIALOGUE,RAGGING SENIOR,"the Senior walks to the door, faces it and",,"EXT. CORRIDOR, HOSTEL, ICE",403
46,DIALOGUE,RAGGING SENIOR,"unzips. Unseen by him, from underneath",,"EXT. CORRIDOR, HOSTEL, ICE",404
46,DIALOGUE,RAGGING SENIOR,"the door, Rancho slides out the spoon.",,"EXT. CORRIDOR, HOSTEL, ICE",405
46,DIALOGUE,RAGGING SENIOR,under the spoon is connected to. The,,"EXT. CORRIDOR, HOSTEL, ICE",406
46,DIALOGUE,RAGGING SENIOR,"urine hits the spoon, he gets electrocuted.",,"EXT. CORRIDOR, HOSTEL, ICE",407
46,DIALOGUE,RAGGING SENIOR,pain. The semi-naked group of Freshmen,,"EXT. CORRIDOR, HOSTEL, ICE",408
46,DIALOGUE,RAGGING SENIOR,break into delighted laughter.,,"EXT. CORRIDOR, HOSTEL, ICE",409
47,DIALOGUE,RAGGING SENIOR,as everyone tries to get out of his way.,,"EXT. CORRIDOR, HOSTEL, ICE",410
47,DIALOGUE,RAGGING SENIOR,"had fallen, picks it up and walks back",,"EXT. CORRIDOR, HOSTEL, ICE",411
47,DIALOGUE,RAGGING SENIOR,into his room.,,"EXT. CORRIDOR, HOSTEL, ICE",412
47,DIALOGUE,RAGGING SENIOR,door tentatively. Rancho is sprawled on,,"EXT. CORRIDOR, HOSTEL, ICE",413
47,DIALOGUE,RAGGING SENIOR,"his bed, fast asleep, not a care in the",,"EXT. CORRIDOR, HOSTEL, ICE",414
47,DIALOGUE,RAGGING SENIOR,world.,,"EXT. CORRIDOR, HOSTEL, ICE",415
47,DIALOGUE,FARHAN,lkYV okVj fbl v xzsV duMDVj vkQ bySfDVªflVhA,,"EXT. CORRIDOR, HOSTEL, ICE",416
47,DIALOGUE,FARHAN,",V~Fk LVSaMZM fQft+DlA geus i<+k FkkA lkys us",,"EXT. CORRIDOR, HOSTEL, ICE",417
47,DIALOGUE,FARHAN,8th-grade-physics. We had studied it. He,,"EXT. CORRIDOR, HOSTEL, ICE",418
47,DIALOGUE,FARHAN,vIykbZ fd;kA,,"EXT. CORRIDOR, HOSTEL, ICE",419
47,DIALOGUE,FARHAN,applied it.,,"EXT. CORRIDOR, HOSTEL, ICE",420
47,DIALOGUE,FARHAN,vkblhb ds MkbjsDVj dk uke Mk- oh: lgL=kcqðs,,EXT. ICE DAY,421
47,DIALOGUE,FARHAN,"of ICE. Students called him Virus,",,EXT. ICE DAY,422
47,DIALOGUE,FARHAN,cqykrs FksA,,EXT. ICE DAY,423
47,DIALOGUE,FARHAN,computer Virus.,,EXT. ICE DAY,424
47,DIALOGUE,CONTINUOUS,hostel courtyard and calls out.,,EXT. ICE DAY,425
47,DIALOGUE,CONTINUOUS,feyhehVj,,EXT. ICE DAY,426
47,DIALOGUE,CONTINUOUS,vjs okbjl vk jgk gS vaMs ysdsA QLVZ,,EXT. ICE DAY,427
47,DIALOGUE,MILLIMETER,b;j dks uhps cqyk;k gS tYnh vkvks] tYnh,,EXT. ICE DAY,428
47,DIALOGUE,MILLIMETER,vkvksA tYnh vkvksA,,EXT. ICE DAY,429
47,DIALOGUE,MILLIMETER,students are summoned. Come quickly.,,EXT. ICE DAY,430
48,DIALOGUE,CONTINUOUS,the Director.,,EXT. ICE DAY,431
48,DIALOGUE,FARHAN,had ever seen.,,EXT. ICE DAY,432
48,DIALOGUE,FARHAN,of the peon.,,EXT. ICE DAY,433
48,DIALOGUE,FARHAN,"dksbZ muls ,d dne Hkh vkxs fudy tk;s",,EXT. ICE DAY,434
48,DIALOGUE,FARHAN,muls cjnk'r ughaa gksrk FkkA,,EXT. ICE DAY,435
48,DIALOGUE,FARHAN,of him.,,EXT. ICE DAY,436
48,DIALOGUE,MONTAGE,his hand over the buttons to fasten the,,EXT. ICE DAY,437
48,DIALOGUE,MONTAGE,velcro beneath them. He hooks a tie onto,,EXT. ICE DAY,438
48,DIALOGUE,MONTAGE,his collar.,,EXT. ICE DAY,439
48,DIALOGUE,FARHAN,yxkrs Fks] vkSj VkbZ esa gqdA,,EXT. ICE DAY,440
48,DIALOGUE,FARHAN,his ties had hooks.,,EXT. ICE DAY,441
48,DIALOGUE,FARHAN,board with both hands.,,EXT. ICE DAY,442
48,DIALOGUE,FARHAN,"ekbUM dks ,slk Vªsu fd;k Fkk fd nkasuks gkFkksa",,EXT. ICE DAY,443
48,DIALOGUE,FARHAN,"ls ,d lkFk fy[k ldrs FksA",,EXT. ICE DAY,444
48,DIALOGUE,FARHAN,hands simultaneously.,,EXT. ICE DAY,445
48,DIALOGUE,FARHAN,"pm. A shaving kit is opened, the Director",,EXT. ICE DAY,446
48,DIALOGUE,FARHAN,lies down on a couch and a needle is placed,,EXT. ICE DAY,447
48,DIALOGUE,FARHAN,on a gramophone record. Music envelopes,,EXT. ICE DAY,448
49,DIALOGUE,FARHAN,"the room. The Director’s man-Friday,",,EXT. ICE DAY,449
49,DIALOGUE,(V.O.) FARHAN,"jkst+ nks cts] ,Dt+SDVyh lk<+s lkr feuV dk",,EXT. ICE DAY,450
49,DIALOGUE,(V.O.) FARHAN,ikoj uSi ysrs Fks] vkSj vkSisjk lqurs FksA xksfoUn,,EXT. ICE DAY,451
49,DIALOGUE,(V.O.) FARHAN,"power nap with an opera as lullaby. Govind,",,EXT. ICE DAY,452
49,DIALOGUE,(V.O.) FARHAN,dks bUlVªD'kUl Fks fd lkjs vUizMfDVo dke,,EXT. ICE DAY,453
49,DIALOGUE,(V.O.) FARHAN,"his valet, had instructions to carry out all",,EXT. ICE DAY,454
49,DIALOGUE,(V.O.) FARHAN,tSls 'ksfoax djuk] uk[kwu dkVuk] bUgh lk<+s,,EXT. ICE DAY,455
49,DIALOGUE,(V.O.) FARHAN,"unproductive tasks such as shaving, nail-",,EXT. ICE DAY,456
49,DIALOGUE,(V.O.) FARHAN,lkr feuV esa fd;s tk;saA,,EXT. ICE DAY,457
49,DIALOGUE,(V.O.) FARHAN,"cutting, etc. during this time.",,EXT. ICE DAY,458
49,DIALOGUE,ICE CONTINUOUS,"down the corridor, bird nest in hand, as",,"EXT. HOSTEL FOYER CORRIDOR,",459
49,DIALOGUE,ICE CONTINUOUS,nervous freshmen rush past him to gather,,"EXT. HOSTEL FOYER CORRIDOR,",460
49,DIALOGUE,ICE CONTINUOUS,in the courtyard. The Director reaches,,"EXT. HOSTEL FOYER CORRIDOR,",461
49,DIALOGUE,ICE CONTINUOUS,them and slows down.,,"EXT. HOSTEL FOYER CORRIDOR,",462
49,DIALOGUE,DIRECTOR,;s D;k gS\,re: nest in his hand,"EXT. HOSTEL FOYER CORRIDOR,",463
49,DIALOGUE,DIRECTOR,fdldk\,,"EXT. HOSTEL FOYER CORRIDOR,",464
49,DIALOGUE,DIRECTOR,prqj,,"EXT. HOSTEL FOYER CORRIDOR,",465
49,DIALOGUE,CHATUR,lj dks;y cMZ dk usLVA,,"EXT. HOSTEL FOYER CORRIDOR,",466
49,DIALOGUE,DIRECTOR,"in the courtyard, where Govind stands",,"EXT. HOSTEL FOYER CORRIDOR,",467
50,DIALOGUE,DIRECTOR,"attentively, next to a pile of cardboard",,"EXT. HOSTEL FOYER CORRIDOR,",468
50,DIALOGUE,DIRECTOR,cartons.,,"EXT. HOSTEL FOYER CORRIDOR,",469
50,DIALOGUE,DIRECTOR,dks;y viuk ?kkaslyk dHkh ughaa cukrhA oks,,"EXT. HOSTEL FOYER CORRIDOR,",470
50,DIALOGUE,DIRECTOR,vius vaMs nwljksa ds ?kkaslys esa j[krh gSA,,"EXT. HOSTEL FOYER CORRIDOR,",471
50,DIALOGUE,DIRECTOR,"belated entry, looking like they’ve just",,"EXT. HOSTEL FOYER CORRIDOR,",472
50,DIALOGUE,DIRECTOR,woken up. The Director turns around to,,"EXT. HOSTEL FOYER CORRIDOR,",473
50,DIALOGUE,DIRECTOR,face the students.,,"EXT. HOSTEL FOYER CORRIDOR,",474
50,DIALOGUE,DIRECTOR,vkSj tc mlds cPps bl nqfu;k esa vkrs gaS,,"EXT. HOSTEL FOYER CORRIDOR,",475
50,DIALOGUE,DIRECTOR,rks lcls igys D;k djrs gSa\,,"EXT. HOSTEL FOYER CORRIDOR,",476
50,DIALOGUE,DIRECTOR,oks cPps nwljs vaMks dks /kDdk ekj ds ?kksalys,,"EXT. HOSTEL FOYER CORRIDOR,",477
50,DIALOGUE,DIRECTOR,ls fxjk nsrs gSaA,,"EXT. HOSTEL FOYER CORRIDOR,",478
50,DIALOGUE,DIRECTOR,nest.,,"EXT. HOSTEL FOYER CORRIDOR,",479
50,DIALOGUE,DIRECTOR,drops it. The egg splatters on the ground.,,"EXT. HOSTEL FOYER CORRIDOR,",480
50,DIALOGUE,DIRECTOR,murder. That’s nature. Compete or die.,,"EXT. HOSTEL FOYER CORRIDOR,",481
50,DIALOGUE,DIRECTOR,starts getting restless. The Director hands,,"EXT. HOSTEL FOYER CORRIDOR,",482
50,DIALOGUE,DIRECTOR,over the nest to Govind.,,"EXT. HOSTEL FOYER CORRIDOR,",483
50,DIALOGUE,DIRECTOR,a carton. ICE application forms spill out,,"EXT. HOSTEL FOYER CORRIDOR,",484
50,DIALOGUE,DIRECTOR,onto the courtyard fl oor.,,"EXT. HOSTEL FOYER CORRIDOR,",485
51,DIALOGUE,DIRECTOR,vksj ;s oks vaMs gSa] ftudks /kDdk ekj ds rqe,,"EXT. HOSTEL FOYER CORRIDOR,",486
51,DIALOGUE,DIRECTOR,yksx vkblhb esa igq¡psA,,"EXT. HOSTEL FOYER CORRIDOR,",487
51,DIALOGUE,DIRECTOR,into ICE.,,"EXT. HOSTEL FOYER CORRIDOR,",488
51,DIALOGUE,DIRECTOR,adjoining the courtyard.,,"EXT. HOSTEL FOYER CORRIDOR,",489
51,DIALOGUE,DIRECTOR MILLIMETER,"yk[k ,Iyhds'kUl vkrh gSa vkSj muesa ls flQZ+",,"EXT. HOSTEL FOYER CORRIDOR,",490
51,DIALOGUE,DIRECTOR MILLIMETER,a year and only are selected you!,,"EXT. HOSTEL FOYER CORRIDOR,",491
51,DIALOGUE,DIRECTOR MILLIMETER,nks lkS flySDV gksrh gSaA ;wA,,"EXT. HOSTEL FOYER CORRIDOR,",492
51,DIALOGUE,DIRECTOR,"vkSj ;s ---fQfu'MA czksdu ,XlA esjs [kqn ds",,"EXT. HOSTEL FOYER CORRIDOR,",493
51,DIALOGUE,DIRECTOR,"csVs us rhu lky ,IykbZ fd;k Fkk---",,"EXT. HOSTEL FOYER CORRIDOR,",494
51,DIALOGUE,DIRECTOR,son he tried for three years.,,"EXT. HOSTEL FOYER CORRIDOR,",495
